Time, Milliseconds," ""tia""       "," ""TIA_AM_SCHA""           "," ""tqi_gs_fast_dec"""," ""tqi_gs_fast_inc"""," ""pv_av""     "," ""LAMB_LS_UP[1]""           "," ""LAMB_LS_UP[2]""           "," ""state_eng"" "," ""teg_dyn_up_cat[1]"""," ""TEG_DYN_UP_CAT[2]""           "," ""fup""       "," ""fup_sp""    "," ""pump_vol_vcv"""," ""efppwm""    "," ""fup_efp""   "," ""iga_av_mv"" "," ""TI_1_HOM[0]""           "," ""TI_1_HOM[3]""           "," ""amp_mes""   "," ""map""       "," ""map_mes""   "," ""map_1_mes"" "," ""map_2_mes"" "," ""pdt_mes""   "," ""maf""       "," ""iga_ad_1_knk[0]"""," ""iga_ad_1_knk[1]"""," ""iga_ad_1_knk[2]"""," ""iga_ad_1_knk[3]"""," ""iga_ad_1_knk[4]"""," ""iga_ad_1_knk[5]"""," ""lamb_sp[1]"""," ""LAMB_SP[2]""           "," ""tqi_av""    "," ""gear""      "," ""vs""        "," ""CAM_SP_IVVT_IN""           "," ""map_sp""    "," ""rfp_sp""    "," ""Short Term Fuel Trim - Bank 1""           "," ""Long Term Fuel Trim - Bank 1""           "," ""Short Term Fuel Trim - Bank 2""           "," ""Long Term Fuel Trim - Bank 2""           "," ""Engine RPM""           "," ""Ignition Timing Advance for #1 Cylinder""           "," ""Ambient air temperature""           "," ""Commanded Throttle Actuator Control""           "
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
0,0,15.75,8.25,1023.96875,0,0,0.9746094,0.9453125,4,539.475,537.1,36605.766,35000.484,6.8710327,40.068054,5598.5913,-13.875,0.46,0.544,1016.07135,233.91034,233.41284,239.13414,227.69153,205.46964,83.782974,0,0,0,0,0,0,1,0.9199219,13.65625,4,86,124.875,223.62857,72.29004,-2.34375,-4.6875,3.125,0,2725.8752,-14.5,-1,7.0588236
0.099,99,15.75,8.25,1023.96875,0,0,0.9121094,0.9707031,4,535.475,532.725,33692.375,35000.484,9.14917,39.98413,5633.085,-14.625,0.46800002,0.58400005,1016.07135,227.02818,234.32494,238.9683,229.76447,205.46964,83.65581,0,0,0,0,0,0,1,0.9199219,13.1875,4,86,124.875,224.20898,72.110596,-1.5625,-4.6875,10.9375,0,2762.8735,-15,-1,7.4509807
0.194,194,15.75,8.25,1023.96875,0,0,1.078125,0.99121094,4,531.0375,528.225,36043.254,35000.484,7.722473,39.978027,5590.6313,-15.375,0.48400003,0.592,1016.07135,225.86734,232.41783,237.64163,227.27695,204.06003,83.14713,0,0,0,0,0,0,1,0.9199219,11.78125,4,85,124.875,223.7944,71.93115,-3.90625,-4.6875,6.25,0,2780.8728,-15.5,-1,7.4509807
0.294,294,16.5,8.25,1023.96875,0,0,0.9003906,0.8857422,4,527.2875,524.2875,34928.844,35000.484,7.9544067,39.8407,5556.1377,-15,0.44400004,0.55200005,1015.98846,225.53568,228.27196,233.57867,222.96523,200.41167,81.006454,0,0,0,0,0,0,1,0.92089844,10.96875,4,85,124.875,224.04315,71.75171,0,-4.6875,3.90625,0,2767.8733,-15,-1,7.4509807
0.394,394,16.5,8.25,1023.96875,0,0,1.0732422,0.95214844,4,523.725,520.725,34143.45,35000.484,9.007263,39.852905,5521.644,-15.375,0.49600002,0.592,1015.98846,226.77943,234.6566,239.8804,229.4328,205.8013,84.418816,0,0,0,0,0,0,1,0.92285156,11.65625,4,85,124.875,223.87732,71.572266,-4.6875,-4.6875,10.9375,0,2760.8735,-15.5,-1,7.4509807
0.494,494,16.5,8.25,1023.96875,0,0,0.9140625,0.99902344,4,520.6,517.475,34445.93,35000.484,8.853149,39.81781,5471.23,-15.375,0.45200002,0.6,1015.9055,227.94028,231.42282,236.0662,226.86235,201.4896,77.848434,0,0,0,0,0,0,1,0.92578125,10.40625,4,85,124.875,223.7944,71.39282,-4.6875,-4.6875,7.8125,0,2755.8738,-14.5,-1,7.0588236
0.594,594,16.5,8.25,1023.96875,0,0,0.95410156,0.9042969,4,517.6625,514.4125,34578.598,35000.484,8.610535,39.77661,5476.5366,-13.875,0.42400002,0.56,1015.9055,227.35986,229.0182,233.7445,224.37483,201.65543,76.44958,0,0,0,0,0,0,1,0.92871094,11.65625,4,85,124.875,224.12607,71.21338,-9.375,-4.6875,5.46875,0,2745.8743,-14,-1,7.0588236
0.694,694,16.5,9,1023.96875,0,0,0.97753906,0.8808594,4,514.725,511.5375,34408.785,35000.484,8.598328,39.756775,5463.27,-13.875,0.42800003,0.54800004,1015.9055,226.199,228.85237,235.31995,222.38481,200.90916,75.45342,0,0,0,0,0,0,1,0.93066406,11.75,4,84,124.875,223.7944,71.033936,-8.59375,-4.6875,4.6875,0,2735.8748,-14,-1,7.0588236
0.794,794,16.5,8.25,1023.96875,0,0,0.9628906,0.8984375,4,511.975,508.7875,34605.133,35000.484,8.4198,39.759827,5444.6963,-13.875,0.41200003,0.536,1015.9055,226.53069,226.86235,231.67157,222.13605,199.91415,75.5382,0,0,0,0,0,0,1,0.9326172,12.75,4,84,124.875,223.54565,70.85449,-10.15625,-4.6875,3.125,0,2726.8752,-14,-1,7.0588236
0.895,895,16.5,9,1023.96875,0,0,0.96777344,0.9169922,4,509.4125,506.2875,35204.793,35000.484,7.9544067,39.767456,5434.083,-13.875,0.4,0.528,1015.9055,226.6136,229.34988,234.73952,224.04315,200.74333,81.91783,0,0,0,0,0,0,1,0.9345703,12.6875,4,84,124.875,223.96024,70.67505,-10.15625,-4.6875,3.125,0,2732.875,-14,-1,7.0588236
0.994,994,16.5,9,1023.96875,0,0,1.0732422,0.88964844,4,506.975,503.975,34859.855,35000.484,8.132935,39.787292,5410.2026,-14.25,0.42000002,0.504,1015.9055,225.53568,221.14104,226.77943,215.50266,195.43661,78.08157,0,0,0,0,0,0,1,0.93652344,10.28125,4,84,124.875,223.46274,70.495605,-9.375,-4.6875,0.78125,0,2717.8755,-14.5,-1,7.0588236
1.094,1094,16.5,8.25,1023.96875,0,0,0.9707031,0.9550781,4,504.7875,501.7875,33304.984,35000.484,9.614563,39.80255,5420.8164,-13.5,0.416,0.544,1015.9055,224.78941,228.85237,234.57368,223.13106,200.24582,75.70776,0,0,0,0,0,0,1,0.9394531,12.21875,4,84,124.875,223.96024,70.31616,-10.9375,-4.6875,8.59375,0,2715.8757,-13.5,-1,7.0588236
1.194,1194,16.5,9,1023.96875,0,0,1.0166016,0.9482422,5,502.5375,499.725,34944.76,35000.484,7.646179,39.709473,5436.7363,-13.5,0.46,0.504,1015.9055,225.36984,225.53568,231.50574,219.56561,198.6704,74.09696,0,0,0,0,0,0,1,1,27.71875,3,83,90,843.4371,70.13672,-10.15625,-4.6875,0,0,2687.877,6.5,-1,29.803923
1.294,1294,16.5,9,149.40625,149.40625,0,1.0058594,0.90234375,4,500.6625,497.85,30221.78,40604.383,36.012268,41.537476,5484.497,11.25,2.012,2.144,1015.9055,470.22528,579.01306,584.3198,573.70636,608.6976,363.23618,0,0,0,0,0,0,0.9140625,0.8964844,255.15625,3,83,90,802.5587,69.957275,0,-4.6875,0,0,2805.8716,10.5,-1,21.176472
1.394,1394,16.5,9,340.25,340.25,0,0.96972656,0.95214844,4,498.1625,495.2875,40410.688,60218.023,52.264404,42.770386,5266.9214,17.25,2.38,2.5440001,1015.9055,770.46967,736.6393,743.93604,729.4255,645.5959,359.845,0,0,0,0,0,0,0.9902344,0.92285156,208.71875,3,83,91.5,418.98227,69.77783,0,-4.6875,0,0,3306.8486,27.5,-1,12.54902
1.494,1494,16.5,9,222.8125,222.8125,0,0.92871094,0.93652344,4,527.9125,524.1,52764.734,58047.574,22.044373,42.414856,5049.3457,28.5,1.264,1.4560001,1015.9055,536.4764,478.7658,484.0725,473.542,378.26974,208.19635,0,0,0,0,0,0,0.99316406,0.9169922,119.5625,3,83,121.875,276.69577,69.59839,0,-4.6875,0,0,3601.8352,-3.5,-1,9.019608
1.594,1594,16.5,9,82.34375,82.34375,0,0.9658203,0.94140625,4,547.975,544.475,52892.094,47020.207,4.942322,41.218567,5152.8267,17.625,0.67200005,0.76400006,1015.9055,354.7212,304.14148,309.11655,299.16644,240.12915,126.27851,0,0,0,0,0,0,0.9980469,0.9189453,69.8125,3,83,124.875,235.65161,69.418945,0,-4.6875,0,0,3633.8337,18.5,-1,9.803922
1.694,1694,16.5,8.25,71.6875,71.6875,0,0.9580078,0.9423828,4,560.5375,557.1,40920.133,37319.52,4.6447754,40.844727,5386.3228,20.625,0.54,0.60400003,1015.9055,273.29617,257.376,263.0144,251.73761,210.5276,105.338066,0,0,0,0,0,0,0.99902344,0.9296875,63.09375,3,83,121.875,260.77563,69.2395,0,-4.6875,0,0,3653.8328,21.5,-1,10.980392
1.794,1794,16.5,8.25,71.40625,71.40625,0,0.93847656,0.92578125,4,562.2875,558.9125,37189.504,37420.348,8.7677,40.882874,5532.2573,21,0.596,0.66800004,1015.9055,268.65277,271.22324,277.6908,264.8386,226.86235,111.54814,0,0,0,0,0,0,0.99902344,0.9404297,55.96875,3,83,120.375,267.65778,69.06006,0,-4.6875,0,0,3659.8325,-1.5,-1,11.372549
1.894,1894,16.5,8.25,63.03125,63.03125,0,0.92578125,0.9199219,4,562.4125,559.35,35719.543,38123.49,11.767578,40.87982,5585.3247,-7.5,0.62,0.72,1015.9055,278.10538,281.83667,289.13342,274.53992,235.65161,111.42097,0,0,0,0,0,0,0.99902344,0.95214844,55.3125,3,83,118.125,274.457,68.880615,0,-4.6875,-1.5625,0,3677.8315,-3,-1,12.156863
1.994,1994,16.5,8.25,57,57,0,0.9345703,0.9296875,4,564.9125,561.975,35342.766,38479.04,13.595581,40.80658,5566.751,-6,0.632,0.748,1015.9055,279.92957,288.9676,296.34723,281.67084,242.28502,115.38439,0,0,0,0,0,0,0.9980469,0.95996094,54.21875,3,82,116.625,278.43704,68.70117,-6.25,-4.6875,-1.5625,0,3692.831,-6.5,-1,12.156863
2.094,2094,16.5,8.25,54.84375,54.84375,0,0.9824219,0.95703125,4,567.85,564.975,40055.137,38500.266,6.864929,40.579224,5465.9233,-6.375,0.62,0.712,1015.9055,286.64587,299.66394,304.97067,294.3572,246.59673,127.50781,0,0,0,0,0,0,0.9980469,1,41.8125,3,82,120.75,258.86853,68.52173,-7.03125,-4.6875,0,0,3678.8315,-9.5,-1,10.980392
2.194,2194,16.5,8.25,1023.96875,45.78125,0,1.0087891,1.0517578,5,571.35,568.35,35252.55,36619.03,7.9101562,40.272522,5505.7236,-8.25,0.66400003,0.69200003,1015.9055,276.94455,280.34415,286.06546,274.70578,226.36485,115.85068,0,0,0,0,0,0,1,1,27.4375,3,82,124.875,225.7015,68.342285,0,-4.6875,0,0,3660.8325,-12,-1,9.803922
2.294,2294,16.5,8.25,1023.96875,36.71875,0,0.9970703,1.2001953,5,574.4125,571.35,32710.633,35772.61,4.8324585,39.720154,5513.6836,-16.5,0.60400003,0.76400006,1015.9055,252.15219,255.0543,260.11227,250.07925,201.075,100.3149,0,0,0,0,0,0,1,1,1.78125,3,82,124.875,216.91225,68.16284,0,-4.6875,0,0,3632.8337,-20.5,-1,19.215687
2.394,2394,16.5,8.25,1023.96875,27.65625,0,1.3964844,2.1748047,5,574.6625,571.85,31304.352,35637.29,6.083679,39.720154,5595.938,-21.75,1.116,1.172,1015.9055,303.56107,372.13385,376.1139,368.1538,343.85898,181.5757,0,0,0,0,0,0,1,1,0,3,81,93.375,442.94543,68.0603,0,-4.6875,0,0,3629.8337,-20.5,-1,16.470589
2.494,2494,16.5,8.25,1023.96875,18.59375,0,3.8730469,4,5,571.725,569.1,30455.275,35637.29,8.560181,39.720154,5662.272,-20.25,1.58,1.6800001,1015.9055,446.1792,463.01147,467.9036,458.20224,384.32272,206.96704,0,0,0,0,0,0,1,1,0,3,81,93,426.3619,68.239746,0,-4.6875,0,0,3622.8342,-20.5,-1,15.294118
2.594,2594,16.5,8.25,1023.96875,9.53125,0,4,4,5,577.35,575.0375,30927.574,35478.086,8.535767,39.720154,5731.2593,-20.25,1.58,1.6760001,1015.9055,445.35004,457.78766,461.85062,453.80762,380.8402,201.20207,0,0,0,0,0,0,1,1,0,3,81,93,426.85944,68.41919,0,-4.6875,0,0,3609.8347,-20.5,-1,14.901961
2.694,2694,16.5,8.25,1023.96875,0.46875,0,4,4,5,584.225,582.1625,29622.121,35478.086,12.767029,39.720154,5736.566,-20.25,1.552,1.616,1015.9055,449.4959,452.48093,457.12433,447.83755,375.6993,196.13652,0,0,0,0,0,0,1,1,0,3,81,93,432.66367,68.59863,0,-4.6875,0,0,3597.8352,-20.5,-1,14.901961
2.794,2794,16.5,8.25,1023.96875,0,0,4,4,5,589.225,587.35,32694.713,35478.086,8.163452,39.720154,5717.9927,-20.25,1.396,1.4920001,1015.9055,450.90552,436.72662,440.62375,432.8295,364.6713,191.13455,0,0,0,0,0,0,1,1,0,3,80,93,427.7715,68.778076,0,-4.6875,0,0,3586.8357,-20.5,-1,14.509804
2.894,2894,16.5,8.25,1023.96875,0,0,4,4,5,593.35,591.725,33634.004,35318.887,7.5012207,39.720154,5712.686,-20.25,1.3360001,1.4360001,1015.9055,444.2721,427.1082,432.33197,421.9673,356.37952,184.62775,0,0,0,0,0,0,1,1,0,3,80,93,423.9573,68.95752,0,-4.6875,0,0,3576.8362,-20.5,-1,14.901961
2.994,2994,16.5,8.25,1023.96875,0,0,4,4,5,596.6625,595.1625,33140.477,35318.887,8.331299,39.720154,5747.1797,-20.625,1.3440001,1.4200001,1015.9055,437.22412,427.1082,431.25406,423.04523,357.78912,190.26556,0,0,0,0,0,0,1,1,0,3,80,93,423.8744,69.13696,0,-4.6875,0,0,3566.8367,-20.5,-1,14.901961
3.094,3094,16.5,8.25,1023.96875,0,0,4,4,5,599.0375,597.6625,33819.74,35318.887,8.006287,39.720154,5752.4863,-20.625,1.368,1.452,1015.9055,438.63373,434.07324,438.30203,429.84445,365.99796,195.43709,0,0,0,0,0,0,1,1,0,3,79,93,423.4598,69.31641,0,-4.6875,0,0,3555.8372,-20.5,-1,14.509804
3.194,3194,16.5,8.25,1023.96875,0,0,4,4,5,600.6625,599.4125,32498.363,35159.684,8.764648,39.720154,5755.1396,-20.25,1.396,1.4560001,1015.9055,439.21414,432.4978,437.88745,427.1082,360.77417,194.71646,0,0,0,0,0,0,1,1,0,3,79,93,420.64062,69.49585,0,-4.6875,0,0,3537.8381,-20.5,-1,14.509804
3.294,3294,16.5,8.25,1023.96875,0,0,4,4,5,602.0375,600.85,31452.94,35159.684,11.33728,39.720154,5848.0073,-20.25,1.4080001,1.468,1015.9055,435.2341,429.26404,434.7366,423.8744,363.59335,191.89755,0,0,0,0,0,0,1,1,0,3,79,93,421.13812,69.67529,0,-4.6875,0,0,3532.8384,-20.5,-1,14.509804
3.394,3394,16.5,8.25,1023.96875,0,0,4,4,5,602.7875,601.725,32673.486,35159.684,10.5911255,39.720154,5853.314,-19.5,1.3720001,1.432,1015.9055,433.8245,428.269,435.06827,421.5527,358.86707,183.92831,0,0,0,0,0,0,1,1,0,3,79,92.625,421.5527,69.85474,0,-4.6875,0,0,3516.839,-20.5,-1,14.901961
3.494,3494,16.5,8.25,1023.96875,0,0,4,4,5,603.225,602.225,32970.66,35000.484,10.543823,39.720154,5810.8604,-20.25,1.3720001,1.452,1015.9055,432.9124,431.4199,437.88745,425.03525,366.41254,186.23856,0,0,0,0,0,0,1,1,0,3,79,93,418.48474,70.03418,0,-4.6875,0,0,3504.8396,-20.5,-1,14.509804
3.594,3594,16.5,8.25,1023.96875,0,0,4,4,5,603.35,602.4125,34286.73,35000.484,9.666443,39.720154,5792.2866,-20.25,1.3640001,1.44,1015.9055,433.8245,435.2341,441.37,429.0982,365.33463,188.31564,0,0,0,0,0,0,1,1,0,3,78,93,418.236,70.21362,0,-4.6875,0,0,3499.8398,-20.5,-1,14.509804
3.694,3694,16.5,8.25,1023.96875,0,0,4,4,5,603.225,602.35,34918.23,35000.484,0.75683594,39.720154,5786.98,-20.25,1.3520001,1.4200001,1015.9055,434.90244,430.67365,436.312,425.03525,365.99796,192.72415,0,0,0,0,0,0,1,1,0,3,78,93,418.40182,70.39307,0,-4.6875,0,0,3489.8403,-20.5,-1,14.509804
3.794,3794,15.75,8.25,1023.96875,0,0,4,4,5,602.975,602.1,34944.76,35000.484,0.7095337,39.720154,5824.127,-20.25,1.3240001,1.388,1015.9055,430.42487,424.28897,429.92737,418.6506,360.5254,182.69902,0,0,0,0,0,0,1,1,0,3,78,93,414.42178,70.57251,0,-4.6875,0,0,3476.8408,-20.5,-1,14.509804
3.894,3894,15.75,8.25,1023.96875,0,0,4,4,5,602.475,601.6625,35188.87,35000.484,0.541687,39.720154,5773.7134,-20.25,1.3000001,1.3640001,1015.9055,426.44482,421.63562,426.85944,416.49472,361.60333,181.78764,0,0,0,0,0,0,1,1,0,3,78,93,414.09012,70.75195,0,-4.6875,0,0,3466.8413,-20.5,-1,14.509804
3.994,3994,15.75,8.25,1023.96875,0,0,4,4,5,601.725,600.975,35199.484,35000.484,0.52948,39.720154,5792.2866,-20.625,1.312,1.368,1015.9055,424.62067,423.9573,428.93237,419.0652,364.00793,189.90524,0,0,0,0,0,0,1,1,31.875,3,77,124.875,224.7065,70.9314,0,-4.6875,0,0,3457.8418,-2,-1,7.0588236
4.094,4094,15.75,8.25,1023.96875,0,14.2578125,4,4,3,600.7875,600.1,41763.9,48381.383,21.540833,41.1026,5672.8853,20.25,0.90800005,0.95600003,1015.9055,340.54227,340.54227,346.18066,334.9039,301.23938,153.47142,0,0,0,0,0,0,0.8876953,0.8876953,105.78125,3,77,91.125,642.1962,71.11084,0,-4.6875,0,0,3564.837,18.5,-1,28.235294
4.194,4194,15.75,8.25,1023.96875,0,24.414062,1.1533203,1.0771484,3,605.0375,604.1,55619.75,66100.52,40.18402,45.425415,5282.8413,16.125,2.296,2.388,1015.9055,643.77167,751.56445,757.53455,745.6773,710.52026,424.21356,0,0,0,0,0,0,0.921875,0.9277344,281.65625,3,77,90.75,836.55493,71.29028,0,-4.6875,0,0,3561.837,15.5,-1,29.019608
4.294,4294,15.75,8.25,1023.96875,0,26.953125,0.8876953,0.8652344,3,603.7875,602.9125,65076.33,71017.2,31.033325,50.17395,5022.812,15.375,2.352,2.644,1015.9055,889.62213,870.4682,873.70197,867.3173,780.5856,458.973,0,0,0,0,0,0,0.9902344,0.9394531,299.40625,3,78,97.5,894.0997,71.46973,0,-4.6875,0,0,3538.838,28,-1,36.47059
4.394,4394,15.75,8.25,1023.96875,0,32.8125,1.0371094,0.96777344,3,627.9125,626.6625,68350.58,78175.97,50.883484,53.08838,5240.3877,25.875,2.808,3.1320002,1015.98846,1070.3823,1071.3773,1072.6211,1070.1335,987.6307,637.98413,0,0,0,0,0,0,0.9902344,0.95996094,426,3,79,102.75,1243.0166,71.64917,0,-4.6875,0,0,3650.8328,20.5,-1,86.27451
4.494,4494,15.75,8.25,1023.96875,0,42.48047,1.0341797,0.92871094,3,647.975,645.85,88325.08,83140.41,34.570312,54.28009,5333.2554,22.125,2.7120001,3.0240002,1016.07135,1205.538,1188.8715,1190.364,1187.379,1007.86255,680.6069,0,0,0,0,0,0,0.9902344,0.95996094,457.4375,3,80,100.125,1407.0275,43.63037,0,-4.6875,0,0,3620.8342,19.5,-1,89.01961
4.594,4594,15.75,8.25,1023.96875,0,50,1.0537109,0.97558594,3,668.2875,666.6,83952.336,95237.08,66.30554,54.93927,5688.8057,16.5,3.716,4.112,1016.07135,1450.808,1413.6609,1416.9777,1410.4271,1004.04834,839.1226,0,0,0,0,0,0,0.81933594,0.7890625,581.3125,3,80,94.5,1750.6377,27.352295,0,-4.6875,0,0,3726.8293,15.5,-1,91.76471
4.694,4694,15.75,7.5,1023.96875,0,63.476562,0.9404297,0.8408203,3,688.6625,690.725,111817.93,116795.64,78.62854,67.1814,5431.4297,13.875,4.8440003,5.248,1015.98846,1770.3721,1700.141,1702.8772,1697.4047,1000.39996,1021.69446,0,0,0,0,0,0,0.81933594,0.7890625,656.15625,3,82,94.875,2049.8042,17.918701,0,-4.6875,-0.78125,0,3755.8281,12.5,-1,94.117645
4.794,4794,15.75,7.5,1023.96875,0,74.21875,0.8486328,0.7910156,3,709.6625,706.5375,121921.93,118952.82,86.36322,77.30255,5346.522,11.625,5.5280004,5.8640003,1015.98846,2075.5916,1957.2682,1958.3462,1956.1903,995.8395,1172.9192,0,0,0,0,0,0,0.81933594,0.7890625,724,3,83,95.25,2371.9387,9.715576,3.90625,-4.6875,0,0,3829.8247,11,-1,96.86275
